language_name,year,count,lag_count,yoy_change
Augeas,2018,34725,40152.0,-0.13516138673042444
Augeas,2019,38506,34725.0,0.1088840892728582
Augeas,2020,28968,38506.0,-0.2477016568846414
Augeas,2021,20707,28968.0,-0.28517674675504
AutoHotkey,2012,134568,157374.0,-0.14491593274619696
AutoHotkey,2013,134820,134568.0,0.001872659176029856
AutoHotkey,2014,103398,134820.0,-0.23306631063640404
AutoHotkey,2015,77572,103398.0,-0.24977272287665142
AutoHotkey,2016,61935,77572.0,-0.201580467178879
AutoHotkey,2017,53058,61935.0,-0.14332768224751757
AutoHotkey,2018,25526,53058.0,-0.5189038410795733
AutoHotkey,2019,21048,25526.0,-0.17542897437906446
AutoHotkey,2020,17652,21048.0,-0.16134549600912196
AutoHotkey,2021,10300,17652.0,-0.41649671425334245
AutoIt,2012,84370,41586.0,1.0288077718462945
AutoIt,2013,157355,84370.0,0.865058670143416
AutoIt,2014,104750,157355.0,-0.3343077754122843
AutoIt,2015,79424,104750.0,-0.2417756563245823
AutoIt,2016,59271,79424.0,-0.2537394238517324
AutoIt,2017,64388,59271.0,0.08633227041892333
AutoIt,2018,54770,64388.0,-0.14937566006088088
AutoIt,2019,44562,54770.0,-0.18637940478364068
AutoIt,2020,26899,44562.0,-0.3963691037206588
AutoIt,2021,16260,26899.0,-0.395516561953976
Awk,2012,217896219,276185901.0,-0.21105234477555757
Awk,2013,168436961,217896219.0,-0.22698538885615083
Awk,2014,108258063,168436961.0,-0.3572784598031308
Awk,2015,55125012,108258063.0,-0.4907999416172817
Awk,2016,16693190,55125012.0,-0.6971757575309008
Awk,2017,7305926,16693190.0,-0.5623409306429747
Awk,2018,3978014,7305926.0,-0.4555085830324589
Awk,2019,2916099,3978014.0,-0.26694601879229185
Awk,2020,2299862,2916099.0,-0.21132238651705582
Awk,2021,995161,2299862.0,-0.5672953420683502
BASIC,2012,1209,1722.0,-0.2979094076655052
BASIC,2013,3119,1209.0,1.5798180314309347
BASIC,2014,5896,3119.0,0.8903494709842898
BASIC,2015,8782,5896.0,0.4894843962008142
BASIC,2016,22760,8782.0,1.5916647688453653
BASIC,2017,19387,22760.0,-0.14819859402460456
BASIC,2018,20736,19387.0,0.06958271006344452
BASIC,2019,21804,20736.0,0.05150462962962954
BASIC,2020,20735,21804.0,-0.049027701339203866
BASIC,2021,13245,20735.0,-0.36122498191463703
Ballerina,2013,70,18.0,2.888888888888889
Ballerina,2014,260,70.0,2.7142857142857144
Ballerina,2015,26391,260.0,100.50384615384615
Ballerina,2016,40121,26391.0,0.5202531165927777
Ballerina,2017,25671,40121.0,-0.3601605144438075
Ballerina,2018,12744,25671.0,-0.5035643332943789
Ballerina,2019,11980,12744.0,-0.0599497802887633
Ballerina,2020,7093,11980.0,-0.40792988313856426
Ballerina,2021,5809,7093.0,-0.18102354433948964
Batchfile,2012,37704604,28762859.0,0.31087817104690463
Batchfile,2013,41670521,37704604.0,0.10518389213158152
Batchfile,2014,50160514,41670521.0,0.20374098514391026
Batchfile,2015,50819199,50160514.0,0.013131544066713463
Batchfile,2016,34664010,50819199.0,-0.3178953883157426
Batchfile,2017,21819367,34664010.0,-0.3705469447995198
Batchfile,2018,12766835,21819367.0,-0.4148851797579646
Batchfile,2019,8905508,12766835.0,-0.30244982409500865
Batchfile,2020,6440267,8905508.0,-0.2768220521501974
Batchfile,2021,3773695,6440267.0,-0.41404680892888446
Beef,2013,2109,507.0,3.159763313609467
Beef,2014,2599,2109.0,0.23233760075865328
Beef,2015,4225,2599.0,0.6256252404771065
Beef,2016,3638,4225.0,-0.1389349112426036
Beef,2017,3171,3638.0,-0.12836723474436507
Beef,2018,2769,3171.0,-0.1267738883632923
Beef,2019,3071,2769.0,0.10906464427591178
Beef,2020,2490,3071.0,-0.18918918918918914
Beef,2021,1590,2490.0,-0.3614457831325302
Befunge,2014,1,5.0,-0.8
Befunge,2015,16,1.0,15.0
Befunge,2016,57,16.0,2.5625
Befunge,2017,314,57.0,4.508771929824562
Befunge,2018,59,314.0,-0.8121019108280254
Befunge,2019,65,59.0,0.10169491525423724
Befunge,2020,12,65.0,-0.8153846153846154
Befunge,2021,21,12.0,0.75
Berry,2015,211,90.0,1.3444444444444446
Berry,2016,165,211.0,-0.2180094786729858
Berry,2017,750,165.0,3.545454545454546
Berry,2018,653,750.0,-0.1293333333333333
Berry,2019,460,653.0,-0.2955589586523737
Berry,2020,1539,460.0,2.3456521739130434
Berry,2021,3673,1539.0,1.386614684860299
Bicep,2012,1347,388.0,2.4716494845360826
Bicep,2013,1775,1347.0,0.317743132887899
Bicep,2014,3550,1775.0,1.0
Bicep,2015,41591,3550.0,10.715774647887324
Bicep,2016,66665,41591.0,0.6028708133971292
Bicep,2017,36264,66665.0,-0.45602640066001654
Bicep,2018,36394,36264.0,0.003584822413412736
Bicep,2019,45381,36394.0,0.24693630818266743
Bicep,2020,53498,45381.0,0.17886340098279008
